,Unnamed: 0,WB_Label,WB_Maj,WB_Min,BR_Label,Prod_Freq,Rank_PF,Sum_PF_No_Tax,CPF,Disting,Distinct,CV_No_Tax,Intercorr_Str_Tax,Intercorr_Str_No_Tax,Feat_Length_Including_Spaces,Phon_1st,KF,ln(KF),BNC,ln(BNC),Familiarity,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_%_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,%_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisF&S,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Ency,Num_Tax,Concept,Feature
98,98,made_of,e,m,visual-form_and_surface,9,2,1472.0,133,ND,0.008,0.006,0.0,0.0,13,r,20,3.0,892,6.79,2.25,6,5,2,970.63,248.48,6,12,11,5,45.5,0.374,0.352,0.0,0,0,2,2,4,0,0,0,0,0,3,1,cohete,métal
99,99,made_of,e,m,visual-form_and_surface,26,2,206.0,13,ND,0.077,0.126,9.34,9.34,15,s,27,3.3,848,6.74,3.75,6,4,2,1153.36,126.62,2,9,9,4,44.4,0.445,0.468,9.34,1,10,2,0,3,1,0,0,0,1,2,0,sillín,cuero
100,100,made_of,e,m,visual-form_and_surface,9,6,1472.0,133,ND,0.008,0.006,0.0,0.0,13,s,4,1.39,102,4.62,4.85,9,8,3,180.78,49.17,0,14,12,3,25.0,0.305,0.288,166.53,7,19,3,0,6,1,1,0,0,0,1,2,saxofón,métal
101,101,made_of,e,m,visual-form_and_surface,5,10,1472.0,133,ND,0.008,0.003,0.0,0.0,13,s,1,0.0,111,4.71,2.6,7,6,2,1115.18,127.7,2,13,12,1,8.3,0.151,0.113,255.42,14,25,3,2,6,0,0,0,0,0,1,1,patinete,métal
102,102,made_of,e,m,visual-form_and_surface,11,6,1472.0,133,ND,0.008,0.007,8.8,0.0,13,s,1,0.0,272,5.61,6.35,11,9,3,0.0,0.0,0,20,18,11,61.1,0.539,0.543,79.85,5,24,9,0,7,0,0,0,0,0,2,2,destornillador,métal
103,103,made_of,e,m,visual-form_and_surface,17,2,1472.0,133,ND,0.008,0.012,0.0,0.0,13,s,31,3.43,1228,7.11,6.55,6,5,1,485.61,37.09,3,19,18,8,44.4,0.431,0.447,120.04,8,18,8,0,8,0,0,0,0,0,2,1,tornillo,métal
104,104,made_of,e,m,visual-form_and_surface,5,8,88.0,12,ND,0.083,0.057,91.96,65.93,14,S,5,1.61,325,5.78,3.3,5,3,1,658.19,196.25,1,10,9,2,22.2,0.234,0.238,265.96,9,43,4,0,2,1,0,0,0,1,1,1,chal,algodón
105,105,made_of,e,m,visual-form_and_surface,5,12,1091.0,79,ND,0.013,0.005,0.0,0.0,12,S,126,4.84,7505,8.92,4.9,4,3,1,1904.97,65.14,8,13,13,5,38.5,0.377,0.397,119.34,6,21,4,1,4,0,0,0,0,0,4,0,barco,madera
106,106,made_of,e,m,visual-form_and_surface,13,4,88.0,12,ND,0.083,0.148,166.84,140.81,14,S,29,3.37,3623,8.2,8.8,5,3,1,2539.93,149.77,4,18,16,6,37.5,0.418,0.431,459.79,25,56,6,0,8,1,0,0,0,0,1,2,camisa,algodón
107,107,made_of,e,m,visual-form_and_surface,24,1,206.0,13,ND,0.077,0.117,88.4,88.4,15,S,58,4.06,4822,8.48,8.9,5,3,1,1898.45,273.39,5,19,18,9,50.0,0.442,0.434,298.67,12,33,8,0,9,0,0,0,0,0,1,1,zapato,cuero
108,108,made_of,e,m,visual-form_and_surface,13,3,1472.0,133,ND,0.008,0.009,0.0,0.0,13,S,9,2.2,487,6.19,3.0,7,6,2,440.53,43.29,0,10,8,1,12.5,0.135,0.133,231.72,10,48,3,0,2,0,1,0,0,0,2,2,escopeta,métal
109,109,made_of,e,m,visual-form_and_surface,9,6,1472.0,133,ND,0.008,0.006,8.8,0.0,13,S,8,2.08,280,5.63,6.45,6,4,2,993.06,349.25,2,15,14,7,50.0,0.602,0.604,329.13,15,71,7,0,6,0,0,0,0,0,1,1,pala,métal
110,110,made_of,e,m,visual-form_and_surface,7,11,1472.0,133,ND,0.008,0.005,0.0,0.0,13,s,23,3.14,2190,7.69,8.5,4,4,1,1258.31,87.57,13,17,16,7,43.8,0.396,0.443,375.26,18,50,5,0,5,0,0,0,0,0,6,1,lavabo,métal
111,111,made_of,e,m,visual-form_and_surface,16,2,1091.0,79,ND,0.013,0.015,0.0,0.0,12,s,1,0.0,80,4.38,4.85,10,7,2,60.26,0.0,0,10,9,1,11.1,0.16,0.153,130.96,8,29,4,1,4,0,0,0,0,0,0,1,monopatín,madera
113,113,made_of,e,m,visual-form_and_surface,6,7,1091.0,79,ND,0.013,0.005,0.0,0.0,12,s,9,2.2,1115,7.02,5.0,4,4,1,1658.03,53.04,4,13,13,6,46.2,0.49,0.463,83.43,2,10,3,0,4,0,0,0,0,0,6,0,esquí,madera
114,114,made_of,e,m,visual-form_and_surface,11,7,1091.0,79,ND,0.013,0.01,0.0,0.0,12,s,1,0.0,11,2.4,4.15,9,7,2,70.76,8.58,0,15,13,7,53.8,0.503,0.491,130.62,6,40,9,0,3,0,0,0,0,0,1,2,tirachinas,madera
115,115,made_of,e,m,visual-form_and_surface,6,10,206.0,13,ND,0.077,0.029,27.05,27.05,15,s,10,2.3,502,6.22,6.75,8,6,2,370.17,163.1,3,13,11,3,27.3,0.384,0.395,400.64,14,50,4,0,1,0,0,0,0,3,3,2,zapatillas,cuero
116,116,made_of,e,m,visual-form_and_surface,11,6,88.0,12,ND,0.083,0.125,81.44,55.41,14,s,7,1.95,1231,7.12,8.9,5,4,1,600.43,90.11,9,15,13,2,15.4,0.254,0.271,432.17,13,24,3,0,5,1,0,0,1,0,3,2,calcetín,algodón
118,118,made_of,e,m,visual-form_and_surface,5,13,1091.0,79,ND,0.013,0.005,0.0,0.0,12,s,7,1.95,587,6.38,3.1,5,4,1,1014.3,290.95,4,15,14,1,7.1,0.149,0.143,174.4,11,14,4,0,7,0,0,0,0,1,2,1,lanza,madera
119,119,made_of,e,m,visual-form_and_surface,23,1,1091.0,79,ND,0.013,0.021,0.0,0.0,12,s,61,4.11,5540,8.62,7.55,5,4,1,2417.52,441.31,5,11,9,4,44.4,0.487,0.48,8.76,1,10,3,0,4,0,0,0,0,1,1,2,palo,madera
120,120,made_of,e,m,visual-form_and_surface,5,13,1472.0,133,ND,0.008,0.003,0.0,0.0,13,s,17,2.83,782,6.66,8.35,5,4,1,1392.43,366.63,6,13,12,4,33.3,0.402,0.429,358.79,14,50,3,0,4,0,0,0,0,1,4,1,estufa,métal
121,121,made_of,e,m,visual-form_and_surface,10,3,1472.0,133,ND,0.008,0.007,0.0,0.0,13,s,47,3.85,767,6.64,3.05,9,8,3,794.81,121.07,0,13,13,7,53.8,0.49,0.459,0.0,0,0,4,0,4,0,0,0,0,0,5,0,submarino,métal
123,123,made_of,e,m,visual-form_and_surface,10,5,88.0,12,ND,0.083,0.114,136.21,110.18,14,s,18,2.89,774,6.65,8.45,7,6,2,1285.57,294.48,2,11,9,1,11.1,0.172,0.184,390.3,16,57,2,0,3,1,0,0,0,1,2,2,jersey,algodón
124,124,made_of,e,m,visual-form_and_surface,10,5,1472.0,133,ND,0.008,0.007,0.0,0.0,13,s,11,2.4,1887,7.54,2.95,5,3,1,417.54,23.16,3,16,15,4,26.7,0.254,0.249,184.99,11,20,3,0,9,0,0,0,0,1,2,1,espada,métal
125,125,made_of,e,m,visual-form_and_surface,26,1,1091.0,79,ND,0.013,0.024,8.32,0.0,12,t,242,5.49,23156,10.05,8.95,5,4,2,820.0,229.24,4,11,10,3,30.0,0.287,0.283,31.12,1,5,1,0,6,0,0,0,0,0,3,1,mesa,madera
126,126,made_of,e,m,visual-form_and_surface,10,4,1472.0,133,ND,0.008,0.007,9.25,9.25,13,t,4,1.39,580,6.36,6.4,4,3,1,2157.01,718.41,15,13,13,3,23.1,0.309,0.294,54.39,4,9,3,0,4,2,0,0,0,1,3,0,chincheta,métal
128,128,made_of,e,m,visual-form_and_surface,11,6,1472.0,133,ND,0.008,0.007,0.0,0.0,13,t,1,0.0,97,4.57,7.8,7,6,2,1262.21,170.52,2,14,13,7,53.8,0.519,0.521,138.8,9,60,4,1,4,0,0,0,0,1,3,1,tostadora,métal
130,130,made_of,e,m,visual-form_and_surface,7,9,1472.0,133,ND,0.008,0.005,0.0,0.0,13,t,31,3.43,730,6.59,6.0,7,7,2,375.99,104.16,1,13,12,3,25.0,0.218,0.241,25.23,2,6,1,1,5,2,1,0,0,0,2,1,tractor,métal
131,131,made_of,e,m,visual-form_and_surface,5,12,1472.0,133,ND,0.008,0.003,0.0,0.0,13,t,98,4.58,10384,9.25,6.05,5,4,1,1247.27,546.95,6,15,15,7,46.7,0.512,0.503,243.72,12,43,4,1,5,0,1,0,0,0,4,0,tren,métal
132,132,made_of,e,m,visual-form_and_surface,10,7,1472.0,133,ND,0.008,0.007,0.0,0.0,13,t,1,0.0,57,4.04,6.2,8,7,3,284.22,11.25,0,17,15,2,13.3,0.246,0.244,327.94,19,24,4,1,7,1,0,0,0,0,2,2,triciclo,métal
133,133,made_of,e,m,visual-form_and_surface,10,3,1472.0,133,ND,0.008,0.007,0.0,0.0,13,t,4,1.39,172,5.15,3.45,6,6,2,397.73,19.65,1,6,6,4,66.7,0.723,0.713,0.0,0,0,4,0,2,0,0,0,0,0,0,0,trípode,métal
134,134,made_of,e,m,visual-form_and_surface,5,6,1472.0,133,ND,0.008,0.003,0.0,0.0,13,t,5,1.61,730,6.59,3.7,7,5,2,736.24,76.29,1,8,8,1,12.5,0.178,0.166,35.36,2,10,3,0,4,0,0,0,0,0,1,0,carrito,métal
135,135,made_of,e,m,visual-form_and_surface,7,10,1472.0,133,ND,0.008,0.005,0.0,0.0,13,t,7,1.95,531,6.27,4.2,7,7,2,324.87,23.27,1,13,12,3,25.0,0.294,0.276,251.09,14,39,4,0,6,1,1,0,0,0,0,1,trompeta,métal
136,136,made_of,e,m,visual-form_and_surface,5,11,1472.0,133,ND,0.008,0.003,0.0,0.0,13,t,1,0.0,65,4.17,3.3,4,4,2,106.65,8.24,3,13,12,0,0.0,0.117,0.094,231.83,12,18,3,0,4,1,3,0,0,1,0,1,tuba,métal
138,138,made_of,e,m,visual-form_and_surface,6,5,1472.0,133,ND,0.008,0.004,0.0,0.0,13,03:00,4,1.39,226,5.42,2.6,3,2,1,0.0,0.0,0,7,7,3,42.9,0.317,0.307,0.0,0,0,2,0,2,0,0,0,0,0,3,0,urna,métal
139,139,made_of,e,m,visual-form_and_surface,13,7,1091.0,79,ND,0.013,0.012,0.0,0.0,12,v,1,0.0,702,6.55,3.8,6,6,3,274.45,13.22,0,11,10,4,40.0,0.472,0.491,157.11,6,40,3,0,3,1,1,0,0,0,2,1,violín,madera
140,140,made_of,e,m,visual-form_and_surface,8,4,1091.0,79,ND,0.013,0.007,0.0,0.0,12,w,230,5.44,18207,9.81,8.9,4,3,1,3098.84,519.87,12,14,13,7,53.8,0.52,0.532,17.03,1,7,5,0,5,0,0,0,0,1,2,1,pared,madera
141,141,made_of,e,m,visual-form_and_surface,5,9,1472.0,133,ND,0.008,0.003,0.0,0.0,13,w,77,4.34,4313,8.37,8.2,5,3,1,4260.26,456.58,0,10,10,7,70.0,0.616,0.633,0.0,0,0,1,1,5,0,0,0,0,0,3,0,rueda,métal
142,142,made_of,e,m,visual-form_and_surface,21,1,206.0,13,ND,0.077,0.102,0.0,0.0,15,w,20,3.0,1143,7.04,3.75,4,3,1,3573.84,41.76,5,14,13,7,53.8,0.449,0.406,8.76,1,7,3,0,4,1,1,0,0,0,4,1,látigo,cuero
